Course Code,Course Name,Institution,EOS,Mid,Level8,Test,Not All,AQA,New Comp
DB521,Accounting and Finance,DUBLIN BUSINESS SCHOOL,260.0,335.0,True,False,False,False,False
DB531,Marketing,DUBLIN BUSINESS SCHOOL,255.0,320.0,True,False,False,False,False
DB553,"Film,  Literature and Drama",DUBLIN BUSINESS SCHOOL,190.0,335.0,True,False,False,False,False
DB561,Arts (General),DUBLIN BUSINESS SCHOOL,230.0,310.0,True,False,False,False,False
DB562,Psychology,DUBLIN BUSINESS SCHOOL,230.0,340.0,True,False,False,False,False
DB564,Media and Cultural Studies,DUBLIN BUSINESS SCHOOL,230.0,315.0,True,False,False,False,False
DB565,Journalism,DUBLIN BUSINESS SCHOOL,225.0,325.0,True,False,False,False,False
DB566,Social Science,DUBLIN BUSINESS SCHOOL,260.0,320.0,True,False,False,False,False
DB567,Communications,DUBLIN BUSINESS SCHOOL,300.0,355.0,True,False,False,False,False
DB568,Law,DUBLIN BUSINESS SCHOOL,255.0,320.0,True,False,False,False,False
DB569,Business and Psychology,DUBLIN BUSINESS SCHOOL,190.0,335.0,True,False,False,False,False
DC111,Business Studies,DUBLIN CITY UNIVERSITY,435.0,455.0,True,False,False,False,False
DC112,European Business (French),DUBLIN CITY UNIVERSITY,435.0,465.0,True,False,False,False,False
DC113,European Business (German),DUBLIN CITY UNIVERSITY,350.0,385.0,True,False,False,False,False
DC114,European Business (Spanish),DUBLIN CITY UNIVERSITY,355.0,425.0,True,False,False,False,False
DC115,Accounting and Finance,DUBLIN CITY UNIVERSITY,455.0,490.0,True,False,False,False,False
DC116,European Business (Transatlantic Studies),DUBLIN CITY UNIVERSITY,515.0,555.0,True,False,False,False,False
DC118,Gno agus Gaeilge,DUBLIN CITY UNIVERSITY,395.0,405.0,True,False,False,False,False
DC121,Computer Applications,DUBLIN CITY UNIVERSITY,300.0,350.0,True,False,False,False,False
DC126,Financial and Actuarial Mathematics,DUBLIN CITY UNIVERSITY,490.0,530.0,True,False,False,False,False
DC131,Communication Studies,DUBLIN CITY UNIVERSITY,440.0,465.0,True,False,False,False,False
DC132,Journalism,DUBLIN CITY UNIVERSITY,455.0,480.0,True,False,False,False,False
DC133,Multimedia,DUBLIN CITY UNIVERSITY,405.0,430.0,True,False,False,False,False
DC146,Intl. Business & Languages (French/Germa,DUBLIN CITY UNIVERSITY,350.0,380.0,True,False,False,False,False
DC147,Intl. Business & Languages (French/Spanis,DUBLIN CITY UNIVERSITY,380.0,420.0,True,False,False,False,False
DC148,Intl. Business & Languages (German/Spani,DUBLIN CITY UNIVERSITY,390.0,440.0,True,False,False,False,False
DC149,Intl. Business and Languages (Japanese),DUBLIN CITY UNIVERSITY,360.0,410.0,True,False,False,False,False
DC155,Applied Language and Intercultural Studies,DUBLIN CITY UNIVERSITY,345.0,455.0,True,False,False,False,False
DC156,Languages for Intl. Communication - English,DUBLIN CITY UNIVERSITY,,666.0,True,False,False,True,False
DC161,Analytical Science,DUBLIN CITY UNIVERSITY,355.0,385.0,True,False,False,False,False
DC162,Chemical and Pharmaceutical Sciences,DUBLIN CITY UNIVERSITY,355.0,390.0,True,False,False,False,False
DC165,Science International Programme,DUBLIN CITY UNIVERSITY,365.0,400.0,True,False,False,False,False
DC166,Environmental Science and Health,DUBLIN CITY UNIVERSITY,360.0,400.0,True,False,False,False,False
DC167,Physics with Astronomy,DUBLIN CITY UNIVERSITY,360.0,375.0,True,False,False,False,False
DC168,Genetics and Cell Biology,DUBLIN CITY UNIVERSITY,370.0,425.0,True,False,False,False,False
DC171,Applied Physics,DUBLIN CITY UNIVERSITY,350.0,385.0,True,False,False,False,False
DC173,Physics with Biomedical Sciences,DUBLIN CITY UNIVERSITY,405.0,460.0,True,False,False,False,False
DC181,Biotechnology,DUBLIN CITY UNIVERSITY,355.0,415.0,True,False,False,False,False
DC191,Electronic Engineering,DUBLIN CITY UNIVERSITY,255.0,365.0,True,False,False,False,False
DC192,Information and Communications Engineerin,DUBLIN CITY UNIVERSITY,400.0,440.0,True,False,False,False,False
DC193,Mechatronics Engineering,DUBLIN CITY UNIVERSITY,370.0,430.0,True,False,False,False,False
DC195,Mechanical and Manufacturing Engineering,DUBLIN CITY UNIVERSITY,355.0,405.0,True,False,False,False,False
DC196,Manufacturing Eng. with Business Studies,DUBLIN CITY UNIVERSITY,340.0,415.0,True,False,False,False,False
DC197,Medical Mechanical Engineering,DUBLIN CITY UNIVERSITY,345.0,430.0,True,False,False,False,False
DC198,Common Entry to Eng. (Mech. & Manufact.),DUBLIN CITY UNIVERSITY,355.0,405.0,True,False,False,False,False
DC199,Digital Media Engineering,DUBLIN CITY UNIVERSITY,310.0,410.0,True,False,False,False,False
DC200,Common Entry to Engineering (Electronic),DUBLIN CITY UNIVERSITY,385.0,500.0,True,False,False,False,False
DC201,Common Entry to Science (Undenominated),DUBLIN CITY UNIVERSITY,350.0,390.0,True,False,False,False,False
DC202,Sport Science and Health,DUBLIN CITY UNIVERSITY,460.0,480.0,True,False,False,False,False
DC203,Science Education,DUBLIN CITY UNIVERSITY,360.0,420.0,True,False,False,False,False
DC204,Athletic Therapy and Training,DUBLIN CITY UNIVERSITY,500.0,510.0,True,False,False,False,False
DC205,Physical Education with Biology,DUBLIN CITY UNIVERSITY,485.0,505.0,True,False,False,False,False
DC211,Music Performance at Royal Irish Academy,DUBLIN CITY UNIVERSITY,275.0,380.0,True,True,False,False,False
DC212,Composition (Royal Irish Academy of Music),DUBLIN CITY UNIVERSITY,,,True,True,False,False,False
DC215,General Nursing,DUBLIN CITY UNIVERSITY,400.0,430.0,True,False,False,False,False
DC216,Psychiatric Nursing,DUBLIN CITY UNIVERSITY,320.0,335.0,True,False,False,False,False
DC217,Intellectual Disability Nursing,DUBLIN CITY UNIVERSITY,310.0,330.0,True,False,False,False,False
DC218,Children's and General Nursing (Integrated),DUBLIN CITY UNIVERSITY,490.0,500.0,True,False,False,False,False
DC225,Mature Applicants General Nursing,DUBLIN CITY UNIVERSITY,142.0,152.0,True,True,True,False,False
DC226,Mature Applicants Psychiatric Nursing,DUBLIN CITY UNIVERSITY,146.0,152.0,True,True,False,False,False
DC227,Mature Appls. Intellectual Disability Nursing,DUBLIN CITY UNIVERSITY,145.0,159.0,True,True,False,False,False
DC228,Mature apps.Children's & General Nursing(I,DUBLIN CITY UNIVERSITY,154.0,159.0,True,True,False,False,False
DC230,"Economics, Politics and Law",DUBLIN CITY UNIVERSITY,440.0,460.0,True,False,False,False,False
DC231,International Relations,DUBLIN CITY UNIVERSITY,410.0,445.0,True,False,False,False,False
DC235,Education and Training,DUBLIN CITY UNIVERSITY,305.0,335.0,True,False,False,False,False
DC236,Quantitative Finance,DUBLIN CITY UNIVERSITY,405.0,455.0,True,False,False,False,False
DC238,Contemporary Culture and Society,DUBLIN CITY UNIVERSITY,340.0,385.0,True,False,False,False,False
DC239,Gaeilge & Iriseoireacht/Irish & Journalism,DUBLIN CITY UNIVERSITY,455.0,485.0,True,False,False,False,False
DC240,"Marketing, Innovation and Technology",DUBLIN CITY UNIVERSITY,400.0,420.0,True,False,False,False,False
DL041,Animation,DUN LAOGHAIRE IADT,645.0,840.0,True,True,False,False,False
DL042,Photography,DUN LAOGHAIRE IADT,775.0,909.0,True,True,False,False,False
DL043,Visual Communications,DUN LAOGHAIRE IADT,580.0,760.0,True,True,False,False,False
DL044,Visual Arts Practice (Fine Art),DUN LAOGHAIRE IADT,610.0,725.0,True,True,False,False,False
DL045,Film and Television Production,DUN LAOGHAIRE IADT,910.0,955.0,True,True,True,False,False
DL141,Psychology Applied to Information Technolo,DUN LAOGHAIRE IADT,250.0,325.0,True,False,False,False,False
DL143,Computing in Multimedia Systems,DUN LAOGHAIRE IADT,230.0,345.0,True,False,False,False,False
DL241,"English,  Media and Cultural Studies",DUN LAOGHAIRE IADT,350.0,390.0,True,False,False,False,False
DL242,Business Studies and Arts Management,DUN LAOGHAIRE IADT,295.0,340.0,True,False,False,False,False
DL245,Business Studies - Entrepreneurship,DUN LAOGHAIRE IADT,230.0,325.0,True,False,False,False,False
FR001,B. Ed.,FROEBEL COLLEGE,450.0,460.0,True,False,True,False,False
FR002,B. Ed. - Gaeltacht Applicants,FROEBEL COLLEGE,410.0,410.0,True,False,False,False,False
GC200,Business Studies (Cork),GRIFFITH COLLEGE DUBLIN,,,True,False,False,False,False
GC201,Accounting and Finance (Cork),GRIFFITH COLLEGE DUBLIN,,,True,False,False,False,False
GC203,Law (Cork),GRIFFITH COLLEGE DUBLIN,290.0,340.0,True,False,False,False,False
GC400,Business Studies,GRIFFITH COLLEGE DUBLIN,180.0,320.0,True,False,False,False,False
GC401,Accounting and Finance,GRIFFITH COLLEGE DUBLIN,165.0,415.0,True,False,False,False,False
GC403,Law,GRIFFITH COLLEGE DUBLIN,305.0,385.0,True,False,False,False,False
GC404,Business and Law,GRIFFITH COLLEGE DUBLIN,265.0,320.0,True,False,False,False,False
GC405,International Hospitality Management,GRIFFITH COLLEGE DUBLIN,170.0,305.0,True,False,False,False,False
GC430,Computing Science,GRIFFITH COLLEGE DUBLIN,270.0,355.0,True,False,False,False,False
GC450,Journalism and Visual Media,GRIFFITH COLLEGE DUBLIN,250.0,320.0,True,False,False,False,False
GC489,Interior Architecture,GRIFFITH COLLEGE DUBLIN,220.0,328.0,True,False,False,False,False
GC494,Fashion Design,GRIFFITH COLLEGE DUBLIN,210.0,330.0,True,False,False,False,False
BN101,Business,IT BLANCHARDSTOWN,210.0,310.0,True,False,False,False,False
BN102,Business with Info. Technology & a Langua,IT BLANCHARDSTOWN,260.0,310.0,True,False,False,False,False
BN103,Business and Information Technology,IT BLANCHARDSTOWN,205.0,295.0,True,False,False,False,False
BN104,Computing (Information Technology),IT BLANCHARDSTOWN,215.0,290.0,True,False,False,False,False
BN105,Engineering (Mechatronics),IT BLANCHARDSTOWN,200.0,295.0,True,False,False,False,False
BN106,Engineering (Computer Engineering),IT BLANCHARDSTOWN,220.0,310.0,True,False,False,False,False
BN107,Applied Social Studies in Social Care,IT BLANCHARDSTOWN,350.0,370.0,True,False,False,False,False
BN108,Engineering,IT BLANCHARDSTOWN,270.0,330.0,True,False,False,False,False
BN109,Business,IT BLANCHARDSTOWN,240.0,315.0,True,False,False,False,False
MD201,"Religion,Educat.& English-second level teaching",MATER DEI,390.0,415.0,True,False,False,False,False
MD301,"Religion,Educat.& History-second level teaching",MATER DEI,375.0,400.0,True,False,False,False,False
MD401,"Religion,Education& Music-second level teaching",MATER DEI,400.0,430.0,True,True,False,False,False
MD500,BA - Irish Studies and Religious Studies,MATER DEI,300.0,335.0,True,False,False,False,False
GY101,Arts,NUI - GALWAY,355.0,405.0,True,False,False,False,False
GY102,Arts (Economic & Social Studies) St Angela',NUI - GALWAY,235.0,300.0,True,False,False,False,False
GY103,Arts (Public and Social Policy),NUI - GALWAY,315.0,340.0,True,False,False,False,False
GY104,Arts (Psychology),NUI - GALWAY,525.0,540.0,True,False,True,False,False
GY105,Arts (History),NUI - GALWAY,355.0,390.0,True,False,False,False,False
GY106,Na Dána  (Cumarsáid),NUI - GALWAY,320.0,400.0,True,False,False,False,False
GY201,Commerce,NUI - GALWAY,390.0,430.0,True,False,False,False,False
GY202,Commerce (International) with French,NUI - GALWAY,475.0,505.0,True,False,False,False,False
GY203,Commerce (International) with German,NUI - GALWAY,425.0,440.0,True,False,False,False,False
GY204,Commerce (International) with Spanish,NUI - GALWAY,335.0,435.0,True,False,False,False,False
GY205,Commerce (International) with Italian,NUI - GALWAY,375.0,390.0,True,False,False,False,False
GY206,Business Information Systems (B.Sc),NUI - GALWAY,330.0,355.0,True,False,False,False,False
GY250,Bachelor of Corporate Law (B.Corp.Law),NUI - GALWAY,440.0,465.0,True,False,False,False,False
GY251,Bachelor of Civil Law (B.C.L.),NUI - GALWAY,490.0,505.0,True,False,True,False,False
GY301,Science,NUI - GALWAY,280.0,390.0,True,False,False,False,False
GY302,Applied Physics& Electronics or Experimental Phy,NUI - GALWAY,320.0,425.0,True,False,False,False,False
GY303,Biomedical Science,NUI - GALWAY,480.0,515.0,True,False,False,False,False
GY304,Biotechnology,NUI - GALWAY,290.0,380.0,True,False,False,False,False
GY306,Computing Studies/Mathematical Science,NUI - GALWAY,270.0,380.0,True,False,False,False,False
GY308,Environmental Science,NUI - GALWAY,350.0,420.0,True,False,False,False,False
GY309,Financial Mathematics and Economics,NUI - GALWAY,360.0,475.0,True,False,False,False,False
GY310,Marine Science,NUI - GALWAY,285.0,350.0,True,False,False,False,False
GY312,Physics and Astronomy,NUI - GALWAY,335.0,420.0,True,False,False,False,False
GY313,Health & Safety Systems,NUI - GALWAY,320.0,360.0,True,False,False,False,False
GY314,Earth and Ocean Sciences,NUI - GALWAY,295.0,350.0,True,False,False,False,False
GY316,Physics with Medical Physics,NUI - GALWAY,325.0,365.0,True,False,False,False,False
GY350,Information Technology,NUI - GALWAY,320.0,425.0,True,False,False,False,False
GY401,Engineering (Undenominated),NUI - GALWAY,445.0,475.0,True,False,False,False,False
GY402,Civil Engineering,NUI - GALWAY,455.0,485.0,True,False,False,False,False
GY403,Electronic Engineering,NUI - GALWAY,325.0,410.0,True,False,False,False,False
GY404,Industrial Engineering & Information System,NUI - GALWAY,335.0,430.0,True,False,False,False,False
GY405,Mechanical Engineering,NUI - GALWAY,360.0,405.0,True,False,False,False,False
GY406,Electronic and Computer Engineering,NUI - GALWAY,375.0,470.0,True,False,False,False,False
GY408,Biomedical Engineering,NUI - GALWAY,410.0,485.0,True,False,False,False,False
GY409,Environmental Engineering,NUI - GALWAY,400.0,435.0,True,False,False,False,False
GY410,Project and Construction Management,NUI - GALWAY,350.0,390.0,True,False,False,False,False
GY501,Medicine,NUI - GALWAY,570.0,575.0,True,False,True,False,False
GY502,Occupational Therapy,NUI - GALWAY,515.0,525.0,True,False,True,False,False
GY503,Speech and Language Therapy,NUI - GALWAY,525.0,540.0,True,False,True,False,False
GY515,General Nursing (Galway and Portiuncula),NUI - GALWAY,405.0,435.0,True,False,False,False,False
GY516,Psychiatric Nursing,NUI - GALWAY,350.0,375.0,True,False,True,False,False
GY517,Midwifery,NUI - GALWAY,385.0,405.0,True,False,True,False,False
GY525,Mature app General Nursing (Galway& Portiuncula),NUI - GALWAY,161.0,167.0,True,True,True,False,False
GY526,Mature Applicants Psychiatric Nursing,NUI - GALWAY,157.0,169.0,True,True,False,False,False
GY527,Mature Applicants Midwifery,NUI - GALWAY,175.0,177.0,True,True,False,False,False
MI005,B. Ed (Primary Teaching),MARY IMMACULATE LIMERICK,465.0,495.0,True,False,True,False,False
MI006,B. Ed -Gaeltacht Applicants(Primary Teaching),MARY IMMACULATE LIMERICK,425.0,460.0,True,False,False,False,False
MI007,B. A. in Early Childhood Care and Education,MARY IMMACULATE LIMERICK,350.0,385.0,True,False,False,False,False
MI008,B. Ed -Education & Psychology(Primary Teaching),MARY IMMACULATE LIMERICK,535.0,550.0,True,False,False,False,False
DT001,Product Design,DUBLIN INSTITUTE OF TECHNOLOGY,360.0,400.0,True,False,False,False,False
DT021,Electrical and Electronic Engineering,DUBLIN INSTITUTE OF TECHNOLOGY,335.0,455.0,True,False,False,False,False
DT023,Manufacturing and Design Engineering,DUBLIN INSTITUTE OF TECHNOLOGY,305.0,415.0,True,False,False,False,False
DT025,Engineering,DUBLIN INSTITUTE OF TECHNOLOGY,405.0,440.0,True,False,False,False,False
DT028,Transport Operations and Technology,DUBLIN INSTITUTE OF TECHNOLOGY,225.0,320.0,True,False,False,False,False
DT081,Computer Engineering,DUBLIN INSTITUTE OF TECHNOLOGY,360.0,405.0,True,False,False,False,False
DT101,Architecture,DUBLIN INSTITUTE OF TECHNOLOGY,544.0,593.0,True,True,False,False,False
DT106,Planning and Environmental Management,DUBLIN INSTITUTE OF TECHNOLOGY,360.0,390.0,True,False,False,False,False
DT110,Property Economics (Valuation Surveying),DUBLIN INSTITUTE OF TECHNOLOGY,410.0,430.0,True,False,False,False,False
DT111,Construction Economics & Mgmt(quant. sur,DUBLIN INSTITUTE OF TECHNOLOGY,440.0,465.0,True,False,False,False,False
DT112,Geomatics,DUBLIN INSTITUTE OF TECHNOLOGY,290.0,345.0,True,False,False,False,False
DT117,Construction Management,DUBLIN INSTITUTE OF TECHNOLOGY,395.0,415.0,True,False,False,False,False
DT203,Forensic and Environmental Analysis,DUBLIN INSTITUTE OF TECHNOLOGY,320.0,380.0,True,False,False,False,False
DT204,Biomedical Science,DUBLIN INSTITUTE OF TECHNOLOGY,380.0,440.0,True,False,False,False,False
DT205,Mathematical Sciences,DUBLIN INSTITUTE OF TECHNOLOGY,290.0,335.0,True,False,False,False,False
DT211,Computing,DUBLIN INSTITUTE OF TECHNOLOGY,210.0,295.0,True,False,False,False,False
DT222,Physics Technology,DUBLIN INSTITUTE OF TECHNOLOGY,270.0,340.0,True,False,False,False,False
DT223,Human Nutrition and Dietetics,DUBLIN INSTITUTE OF TECHNOLOGY,525.0,540.0,True,False,False,False,False
DT224,Optometry,DUBLIN INSTITUTE OF TECHNOLOGY,500.0,525.0,True,False,False,False,False
DT227,Science with Nanotechnology,DUBLIN INSTITUTE OF TECHNOLOGY,295.0,365.0,True,False,False,False,False
DT228,Computer Science,DUBLIN INSTITUTE OF TECHNOLOGY,210.0,320.0,True,False,False,False,False
DT229,Clinical Measurement,DUBLIN INSTITUTE OF TECHNOLOGY,240.0,375.0,True,False,False,False,False
DT235,Physics with Medical Physics & Bioeng.,DUBLIN INSTITUTE OF TECHNOLOGY,280.0,360.0,True,False,False,False,False
DT341,Marketing,DUBLIN INSTITUTE OF TECHNOLOGY,385.0,400.0,True,False,False,False,False
DT343,Retail and Services Management,DUBLIN INSTITUTE OF TECHNOLOGY,355.0,375.0,True,False,False,False,False
DT354,Business Computing,DUBLIN INSTITUTE OF TECHNOLOGY,325.0,350.0,True,False,False,False,False
DT358,Logistics and Supply Chain Management,DUBLIN INSTITUTE OF TECHNOLOGY,285.0,335.0,True,False,False,False,False
