Course Code,Course Name,Institution,EOS,Mid,Level8,Test,Not All,AQA,New Comp
DT529,Drama (Performance),Dublin Institute of Technology,405.0,535.0,True,True,False,False,False
DT532,Law (LL.B.),Dublin Institute of Technology,420.0,430.0,True,False,False,False,False
DT533,Visual and Critical Studies,Dublin Institute of Technology,340.0,365.0,True,False,False,False,False
DT544,Design - Interior and Furniture,Dublin Institute of Technology,575.0,715.0,True,True,False,False,False
DT545,Design - Visual Communication,Dublin Institute of Technology,750.0,830.0,True,True,False,False,False
DT546,Fine Art,Dublin Institute of Technology,650.0,745.0,True,True,False,False,False
DT553,Journalism with a Language,Dublin Institute of Technology,330.0,360.0,True,False,False,False,False
DT555,International Business and Languages (French),Dublin Institute of Technology,440.0,455.0,True,False,False,False,False
DT556,International Business and Languages (German),Dublin Institute of Technology,405.0,435.0,True,False,False,False,False
DT557,International Business and Languages (Spanish),Dublin Institute of Technology,415.0,445.0,True,False,False,False,False
DT559,Photography,Dublin Institute of Technology,695.0,875.0,True,True,False,False,False
DT564,International Business and Languages (Italian),Dublin Institute of Technology,345.0,365.0,True,False,False,False,False
DT565,Chinese and International Business,Dublin Institute of Technology,375.0,405.0,True,False,False,False,False
DT571,Social Care,Dublin Institute of Technology,400.0,415.0,True,False,False,False,False
DT572,Early Childhood Education,Dublin Institute of Technology,380.0,410.0,True,False,False,False,False
DT582,Journalism,Dublin Institute of Technology,380.0,410.0,True,False,False,False,False
DT596,Print and Digital Media Technology Management,Dublin Institute of Technology,245.0,300.0,True,False,False,False,False
DT597,Creative and Cultural Industries,Dublin Institute of Technology,315.0,375.0,True,False,False,False,False
DL821,"English, Media and Cultural Studies","Dun Laoghaire Institute of Art, Design and Technology",210.0,315.0,True,False,False,False,False
DL822,Business Studies and Arts Management,"Dun Laoghaire Institute of Art, Design and Technology",225.0,325.0,True,False,False,False,False
DL823,Business Studies - Entrepreneurship and Management,"Dun Laoghaire Institute of Art, Design and Technology",235.0,330.0,True,False,False,False,False
DL825,Applied Psychology,"Dun Laoghaire Institute of Art, Design and Technology",380.0,425.0,True,False,False,False,False
DL826,Visual Communication Design,"Dun Laoghaire Institute of Art, Design and Technology",815.0,985.0,True,True,False,False,False
DL827,Art,"Dun Laoghaire Institute of Art, Design and Technology",705.0,915.0,True,True,False,False,False
DL828,"Three Dimensional  Design, Modelmaking and Digital Arts","Dun Laoghaire Institute of Art, Design and Technology",660.0,910.0,True,True,False,False,False
DL829,Design for Stage and Screen (Costume Design),"Dun Laoghaire Institute of Art, Design and Technology",600.0,890.0,True,True,False,False,False
DL830,Design for Stage and Screen (Makeup Design),"Dun Laoghaire Institute of Art, Design and Technology",620.0,770.0,True,True,False,False,False
DL831,Design for Stage and Screen (Production Design),"Dun Laoghaire Institute of Art, Design and Technology",617.0,945.0,True,True,False,False,False
DL832,Animation,"Dun Laoghaire Institute of Art, Design and Technology",1000.0,1060.0,True,True,False,False,False
DL833,Photography,"Dun Laoghaire Institute of Art, Design and Technology",700.0,950.0,True,True,False,False,False
DL834,Film and Television Production,"Dun Laoghaire Institute of Art, Design and Technology",825.0,995.0,True,True,False,False,False
DL835,Creative Media Technologies,"Dun Laoghaire Institute of Art, Design and Technology",250.0,325.0,True,False,False,False,False
DL836,Creative Computing,"Dun Laoghaire Institute of Art, Design and Technology",230.0,355.0,True,False,False,False,False
GC200,Business Studies (Cork),Griffith College,310.0,340.0,True,False,False,False,False
GC203,Law (Cork),Griffith College,,,True,True,False,False,False
GC230,Computing Science (Cork),Griffith College,245.0,305.0,True,False,False,False,False
GC300,Business Studies (Limerick),Griffith College,270.0,415.0,True,False,False,False,False
GC301,Accounting and Finance (Limerick),Griffith College,,,True,False,False,False,False
GC330,Computing Science (Limerick),Griffith College,,,True,False,False,False,False
GC400,Business Studies (Dublin),Griffith College,295.0,355.0,True,False,False,False,False
GC401,Accounting and Finance (Dublin),Griffith College,270.0,335.0,True,False,False,False,False
GC403,Law (Dublin),Griffith College,255.0,340.0,True,False,False,False,False
GC405,International Hospitality Management (Dublin),Griffith College,235.0,370.0,True,False,False,False,False
GC430,Computing Science (Dublin),Griffith College,240.0,325.0,True,False,False,False,False
GC431,Computing Science (Cloud Computing - Dublin),Griffith College,235.0,295.0,True,False,False,False,False
GC432,Computing Science (Software Development - Dublin),Griffith College,265.0,300.0,True,False,False,False,False
GC433,Computing Science (Network Management - Dublin),Griffith College,,,True,False,False,False,False
GC434,Computing Science (Games Development - Dublin),Griffith College,205.0,310.0,True,False,False,False,False
GC450,Journalism and Visual Media (Dublin),Griffith College,230.0,325.0,True,False,False,False,False
GC455,Music Production (Dublin) - Portfolio,Griffith College,290.0,370.0,True,True,False,False,False
GC462,Design Communication  (Dublin) - Portfolio,Griffith College,315.0,320.0,True,True,False,False,False
GC489,Interior Architecture (Dublin),Griffith College,275.0,300.0,True,False,False,False,False
GC494,Fashion Design (Dublin) - Portfolio,Griffith College,320.0,365.0,True,True,False,False,False
BY301,Business - (Degree award options: Marketing or Business Information Sys),IBAT College Dublin,,,True,False,False,False,False
ID001,Accounting and Finance,ICD Business School,200.0,200.0,True,False,False,False,False
ID002,Business Studies,ICD Business School,,,True,False,False,False,False
ID003,Business Studies with Chinese,ICD Business School,285.0,285.0,True,False,False,False,False
BN101,Business,"Institute of Technology, Blanchardstown",210.0,290.0,True,False,False,False,False
BN103,Business and Information Technology,"Institute of Technology, Blanchardstown",210.0,285.0,True,False,False,False,False
BN104,Computing (Information Technology),"Institute of Technology, Blanchardstown",250.0,300.0,True,False,False,False,False
BN107,Applied Social Studies in Social Care,"Institute of Technology, Blanchardstown",310.0,335.0,True,False,False,False,False
BN108,"Engineering (Common Entry - Computer Engineering,Mechatronics)","Institute of Technology, Blanchardstown",215.0,315.0,True,False,False,False,False
BN109,"Business (Common Entry - Acc & Finance,Business,Bus with IT,Intl Bus)","Institute of Technology, Blanchardstown",255.0,290.0,True,False,False,False,False
BN110,International Business,"Institute of Technology, Blanchardstown",215.0,325.0,True,False,False,False,False
BN111,Sports Management and Coaching,"Institute of Technology, Blanchardstown",310.0,345.0,True,False,False,False,False
BN112,Creative Digital Media,"Institute of Technology, Blanchardstown",300.0,340.0,True,False,False,False,False
BN113,Horticulture,"Institute of Technology, Blanchardstown",200.0,300.0,True,False,False,False,False
BN114,Accounting and Finance,"Institute of Technology, Blanchardstown",235.0,305.0,True,False,False,False,False
BN115,Community and Youth Development,"Institute of Technology, Blanchardstown",255.0,305.0,True,False,False,False,False
BN117,Computer Engineering in Mobile Systems,"Institute of Technology, Blanchardstown",200.0,280.0,True,False,False,False,False
BN118,Early Childhood Care and Education,"Institute of Technology, Blanchardstown",285.0,330.0,True,False,False,False,False
BN120,Digital Forensics and Cyber Security,"Institute of Technology, Blanchardstown",255.0,300.0,True,False,False,False,False
BN121,Mechatronic Engineering,"Institute of Technology, Blanchardstown",200.0,315.0,True,False,False,False,False
TA021,European Studies,"Institute of Technology, Tallaght",240.0,315.0,True,False,False,False,False
TA022,Creative Digital Media,"Institute of Technology, Tallaght",255.0,325.0,True,False,False,False,False
TA023,Advertising and Marketing Communications,"Institute of Technology, Tallaght",200.0,320.0,True,False,False,False,False
TA025,Social Care Practice,"Institute of Technology, Tallaght",300.0,335.0,True,False,False,False,False
TA026,International Hospitality and Tourism Management,"Institute of Technology, Tallaght",235.0,285.0,True,False,False,False,False
TA121,Accounting and Finance,"Institute of Technology, Tallaght",255.0,325.0,True,False,False,False,False
TA122,Management,"Institute of Technology, Tallaght",225.0,300.0,True,False,False,False,False
TA123,Marketing Management,"Institute of Technology, Tallaght",245.0,300.0,True,False,False,False,False
TA221,Electronic Engineering,"Institute of Technology, Tallaght",285.0,345.0,True,False,False,False,False
TA222,Mechanical Engineering,"Institute of Technology, Tallaght",225.0,350.0,True,False,False,False,False
TA223,Energy Systems Engineering,"Institute of Technology, Tallaght",260.0,345.0,True,False,False,False,False
TA321,Pharmaceutical Science,"Institute of Technology, Tallaght",330.0,360.0,True,False,False,False,False
TA322,Computing,"Institute of Technology, Tallaght",265.0,315.0,True,False,False,False,False
TA323,Information Technology Management,"Institute of Technology, Tallaght",215.0,295.0,True,False,False,False,False
TA326,DNA and Forensic Analysis,"Institute of Technology, Tallaght",330.0,360.0,True,False,False,False,False
TA327,Sports Science and Health,"Institute of Technology, Tallaght",400.0,425.0,True,False,False,False,False
AD101,1st Year Art and Design (Common Entry),National College of Art and Design,,540.0,True,True,False,False,False
AD202,"Design or Fine Art, and Education - Second Level Teaching",National College of Art and Design,,573.0,True,True,False,False,False
AD212,Product Design,National College of Art and Design,,555.0,True,True,False,False,False
AD215,Visual Culture,National College of Art and Design,340.0,375.0,True,False,False,False,False
NC003,Computing,National College of Ireland (NCI),320.0,345.0,True,False,False,False,False
NC004,Business Information Systems,National College of Ireland (NCI),325.0,325.0,True,False,False,False,False
NC005,Human Resource Management,National College of Ireland (NCI),290.0,320.0,True,False,False,False,False
NC009,Business,National College of Ireland (NCI),290.0,345.0,True,False,False,False,False
NC010,Psychology,National College of Ireland (NCI),320.0,360.0,True,False,False,False,False
NC020,Marketing Practice,National College of Ireland (NCI),230.0,310.0,True,False,False,False,False
NC022,Accounting and Finance,National College of Ireland (NCI),330.0,395.0,True,False,False,False,False
NC023,Technology Management,National College of Ireland (NCI),240.0,315.0,True,False,False,False,False
RC001,Medicine - Undergraduate Entry,Royal College of Surgeons in Ireland,729.0,731.0,True,True,False,False,False
RC004,Physiotherapy,Royal College of Surgeons in Ireland,530.0,535.0,True,False,True,False,False
RC005,Pharmacy,Royal College of Surgeons in Ireland,545.0,550.0,True,False,True,False,False
RC101,Medicine - Graduate Entry,Royal College of Surgeons in Ireland,58.0,59.0,True,True,False,False,False
TR002,Music,Trinity College,340.0,520.0,True,True,False,False,False
TR003,History,Trinity College,470.0,495.0,True,False,True,False,False
TR004,Law,Trinity College,540.0,560.0,True,False,False,False,False
TR005,Philosophy,Trinity College,410.0,465.0,True,False,False,False,False
TR006,Psychology,Trinity College,555.0,570.0,True,False,True,False,False
TR007,Clinical Speech and Language Studies,Trinity College,515.0,545.0,True,False,True,False,False
TR008,World Religions and Theology,Trinity College,360.0,385.0,True,False,False,False,False
TR009,Music Education,Trinity College,450.0,480.0,True,True,False,False,False
TR012,History and Political Science,Trinity College,510.0,525.0,True,False,True,False,False
TR015,"Philosophy, Political Science, Economics and Sociology",Trinity College,535.0,565.0,True,False,False,False,False
TR016,Deaf Studies,Trinity College,375.0,425.0,True,False,False,False,False
TR017,Law and Business,Trinity College,580.0,600.0,True,False,False,False,False
TR018,Law and French,Trinity College,570.0,595.0,True,False,False,False,False
TR019,Law and German,Trinity College,535.0,550.0,True,False,False,False,False
TR020,Law and Political Science,Trinity College,575.0,590.0,True,False,False,False,False
TR021,Classics,Trinity College,410.0,450.0,True,False,False,False,False
TR022,Early and Modern Irish,Trinity College,425.0,600.0,True,False,False,False,False
TR023,English Studies,Trinity College,505.0,525.0,True,False,False,False,False
TR024,European Studies,Trinity College,545.0,570.0,True,False,False,False,False
TR025,Drama and Theatre Studies,Trinity College,455.0,525.0,True,True,False,False,False
TR027,Irish Studies,Trinity College,420.0,470.0,True,False,False,False,False
TR028,Ancient and Medieval History and Culture,Trinity College,445.0,485.0,True,False,False,False,False
TR029,Political Science and Geography,Trinity College,470.0,490.0,True,False,False,False,False
TR030,Catholic Theological Studies,Trinity College,360.0,410.0,True,False,False,False,False
TR031,Mathematics,Trinity College,550.0,580.0,True,False,False,False,False
TR032,Engineering,Trinity College,490.0,520.0,True,False,False,False,False
TR033,Computer Science,Trinity College,480.0,510.0,True,False,True,False,False
TR034,Management Science and Information Systems Studies,Trinity College,555.0,570.0,True,False,False,False,False
TR035,Theoretical Physics,Trinity College,540.0,585.0,True,False,False,False,False
TR038,Engineering with Management,Trinity College,490.0,530.0,True,False,True,False,False
TR039,Computer Science and Language,Trinity College,465.0,510.0,True,False,False,False,False
TR051,Medicine,Trinity College,733.0,740.0,True,True,False,False,False
TR052,Dental Science,Trinity College,585.0,595.0,True,False,False,False,False
TR053,Physiotherapy,Trinity College,540.0,550.0,True,False,True,False,False
TR054,Occupational Therapy,Trinity College,515.0,525.0,True,False,True,False,False
TR055,Radiation Therapy,Trinity College,525.0,545.0,True,False,True,False,False
TR056,Human Health and Disease,Trinity College,535.0,555.0,True,False,False,False,False
TR071,Science,Trinity College,505.0,540.0,True,False,True,False,False
TR072,Pharmacy,Trinity College,550.0,570.0,True,False,True,False,False
TR073,Human Genetics,Trinity College,560.0,605.0,True,False,False,False,False
TR074,Chemistry with Molecular Modelling,Trinity College,505.0,505.0,True,False,False,False,False
TR075,Medicinal Chemistry,Trinity College,510.0,545.0,True,False,True,False,False
TR076,"Nanoscience, Physics and Chemistry of Advanced Materials",Trinity College,585.0,605.0,True,False,False,False,False
TR077,Earth Sciences,Trinity College,485.0,500.0,True,False,True,False,False
TR081,"Business, Economic and Social Studies (BESS)",Trinity College,510.0,530.0,True,False,False,False,False
TR082,Computer Science and Business,Trinity College,500.0,535.0,True,False,False,False,False
TR083,Sociology and Social Policy,Trinity College,455.0,475.0,True,False,False,False,False
TR084,Social Studies (Social Work),Trinity College,460.0,485.0,True,False,False,False,False
TR085,Business Studies and French,Trinity College,545.0,560.0,True,False,True,False,False
TR086,Business Studies and German,Trinity College,500.0,510.0,True,False,False,False,False
TR087,Business Studies and Russian,Trinity College,450.0,490.0,True,False,False,False,False
TR089,Business Studies and Polish,Trinity College,405.0,405.0,True,False,False,False,False
TR090,Business Studies and Spanish,Trinity College,535.0,560.0,True,False,True,False,False
TR091,General Nursing (Meath and St James`s),Trinity College,420.0,440.0,True,False,False,False,False
TR092,Mature Applicants General Nursing (Meath and St James`s),Trinity College,171.0,175.0,True,True,False,False,False
TR093,General Nursing (Adelaide School of Nursing),Trinity College,400.0,425.0,True,True,True,False,False
TR094,Mature Applicants General Nursing (Adelaide School of Nursing),Trinity College,178.0,181.0,True,True,False,False,False
TR095,Mental Health Nursing,Trinity College,415.0,430.0,True,False,False,False,False
TR096,Mature Applicants Mental Health Nursing,Trinity College,152.0,162.0,True,True,True,False,False
TR097,Intellectual Disability Nursing,Trinity College,385.0,395.0,True,False,True,False,False
TR098,Mature Applicants Intellectual Disability Nursing,Trinity College,147.0,157.0,True,True,False,False,False
TR911,Children`s and General Nursing (Integrated),Trinity College,495.0,505.0,True,False,False,False,False
TR912,Mature Applicants Children`s and General Nursing (Integrated),Trinity College,186.0,190.0,True,True,False,False,False
TR913,Midwifery,Trinity College,455.0,480.0,True,False,False,False,False
TR914,Mature Applicants Midwifery,Trinity College,183.0,192.0,True,True,True,False,False
DN100,Architecture,University College Dublin (NUI),490.0,530.0,True,False,False,False,False
DN120,Landscape Architecture,University College Dublin (NUI),325.0,405.0,True,False,False,False,False
DN140,Structural Engineering with Architecture,University College Dublin (NUI),410.0,470.0,True,False,False,False,False
DN150,Engineering,University College Dublin (NUI),500.0,550.0,True,False,False,False,False
DN200,Science,University College Dublin (NUI),510.0,540.0,True,False,False,False,False
DN201,Computer Science,University College Dublin (NUI),470.0,495.0,True,False,False,False,False
DN230,Actuarial and Financial Studies,University College Dublin (NUI),570.0,590.0,True,False,False,False,False
DN250,Agricultural Science,University College Dublin (NUI),470.0,495.0,True,False,False,False,False
DN251,Animal Science - Equine,University College Dublin (NUI),435.0,465.0,True,False,False,False,False
DN252,Dairy Business,University College Dublin (NUI),445.0,460.0,True,False,False,False,False
DN261,Food Science,University College Dublin (NUI),485.0,500.0,True,False,False,False,False
DN262,Human Nutrition,University College Dublin (NUI),525.0,545.0,True,False,False,False,False
DN271,Forestry,University College Dublin (NUI),360.0,395.0,True,False,False,False,False
DN272,Horticulture and Agri-Environmental Sciences,University College Dublin (NUI),410.0,430.0,True,False,False,False,False
DN300,Veterinary Medicine - Undergraduate Entry,University College Dublin (NUI),575.0,590.0,True,False,True,False,False
DN301,Veterinary Medicine - Graduate Entry,University College Dublin (NUI),,,True,True,False,False,False
DN310,Veterinary Nursing,University College Dublin (NUI),465.0,500.0,True,False,False,False,False
DN400,Medicine - Undergraduate Entry,University College Dublin (NUI),736.0,746.0,True,True,False,False,False
DN401,Medicine - Graduate Entry,University College Dublin (NUI),58.0,61.0,True,True,True,False,False
DN410,Radiography,University College Dublin (NUI),530.0,545.0,True,False,False,False,False
DN420,Physiotherapy,University College Dublin (NUI),545.0,560.0,True,False,True,False,False
DN425,Health and Performance Science,University College Dublin (NUI),500.0,520.0,True,False,True,False,False
DN430,Sport and Exercise Management,University College Dublin (NUI),440.0,465.0,True,False,False,False,False
DN440,"Biomedical, Health and Life Sciences",University College Dublin (NUI),560.0,575.0,True,False,False,False,False
DN450,General Nursing,University College Dublin (NUI),415.0,440.0,True,False,False,False,False
DN451,Children`s and General Nursing (Integrated),University College Dublin (NUI),490.0,500.0,True,False,False,False,False
DN452,Midwifery,University College Dublin (NUI),465.0,480.0,True,False,True,False,False
DN453,Psychiatric Nursing,University College Dublin (NUI),405.0,430.0,True,False,True,False,False
DN460,Mature Applicants General Nursing,University College Dublin (NUI),168.0,171.0,True,True,False,False,False
DN461,Mature Applicants Children`s and General Nursing (Integrated),University College Dublin (NUI),172.0,177.0,True,True,False,False,False
DN462,Mature Applicants Midwifery,University College Dublin (NUI),180.0,183.0,True,True,False,False,False
DN463,Mature Applicants Psychiatric Nursing,University College Dublin (NUI),160.0,161.0,True,True,False,False,False
DN500,BA Degree-joint honours-full time,University College Dublin (NUI),330.0,405.0,True,False,False,False,False
DN501,BA Degree-joint honours-part time,University College Dublin (NUI),330.0,405.0,True,False,False,False,False
DN510,Economics,University College Dublin (NUI),485.0,495.0,True,False,False,False,False
DN511,English,University College Dublin (NUI),425.0,475.0,True,False,False,False,False
DN512,English with Drama,University College Dublin (NUI),290.0,380.0,True,False,False,False,False
DN513,English with Film,University College Dublin (NUI),420.0,450.0,True,False,False,False,False
DN514,Planning/ Geography and Environment,University College Dublin (NUI),370.0,405.0,True,False,False,False,False
DN515,History,University College Dublin (NUI),395.0,450.0,True,False,False,False,False
DN517,Music,University College Dublin (NUI),,385.0,True,True,False,True,False
DN519,Psychology,University College Dublin (NUI),505.0,530.0,True,False,True,False,False
DN541,International Languages,University College Dublin (NUI),460.0,490.0,True,False,False,False,False
DN550,Social Science,University College Dublin (NUI),420.0,455.0,True,False,False,False,False
DN600,Law,University College Dublin (NUI),520.0,535.0,True,False,False,False,False
DN610,Business and Law,University College Dublin (NUI),530.0,550.0,True,False,False,False,False
DN615,BCL Maîtrise,University College Dublin (NUI),550.0,570.0,True,False,False,False,False
DN650,Commerce,University College Dublin (NUI),500.0,515.0,True,False,False,False,False
DN660,Commerce International,University College Dublin (NUI),515.0,535.0,True,False,False,False,False
DN670,Quantitative Business,University College Dublin (NUI),585.0,605.0,True,False,True,False,False
DK810,Accounting and Finance,Dundalk Institute of Technology,300.0,360.0,True,False,False,False,False
DK812,Marketing,Dundalk Institute of Technology,305.0,355.0,True,False,False,False,False
DK816,Business Studies,Dundalk Institute of Technology,300.0,345.0,True,False,False,False,False
DK817,Business (Years 1 and 2 at Monaghan Institute),Dundalk Institute of Technology,310.0,350.0,True,False,False,False,False
DK820,Computing in Games Development,Dundalk Institute of Technology,300.0,335.0,True,False,False,False,False
DK821,Computing,Dundalk Institute of Technology,300.0,345.0,True,False,False,False,False
DK830,Building Surveying,Dundalk Institute of Technology,300.0,350.0,True,False,False,False,False
DK860,Applied Music,Dundalk Institute of Technology,480.0,625.0,True,True,False,False,False
DK861,Digital Humanities,Dundalk Institute of Technology,300.0,350.0,True,False,False,False,False
DK862,Social Care,Dundalk Institute of Technology,305.0,340.0,True,False,False,False,False
DK863,Communications in Creative Media,Dundalk Institute of Technology,300.0,360.0,True,False,False,False,False
DK864,Film and TV Production,Dundalk Institute of Technology,300.0,335.0,True,False,False,False,False
DK865,Production of Music and Audio,Dundalk Institute of Technology,300.0,340.0,True,False,False,False,False
DK870,General Nursing,Dundalk Institute of Technology,400.0,405.0,True,False,False,False,False
DK871,Mature Applicants General Nursing,Dundalk Institute of Technology,172.0,181.0,True,True,True,False,False
DK872,Intellectual Disability Nursing,Dundalk Institute of Technology,365.0,385.0,True,False,True,False,False
DK873,Mature Applicants Intellectual Disability Nursing,Dundalk Institute of Technology,150.0,157.0,True,True,False,False,False
DK874,Psychiatric Nursing,Dundalk Institute of Technology,390.0,400.0,True,False,False,False,False
DK875,Mature Applicants Psychiatric Nursing,Dundalk Institute of Technology,161.0,171.0,True,True,True,False,False
DK876,Early Childhood Studies,Dundalk Institute of Technology,330.0,360.0,True,False,False,False,False
DK877,Midwifery,Dundalk Institute of Technology,400.0,429.0,True,False,True,False,False
DK878,Mature Applicants Midwifery,Dundalk Institute of Technology,177.0,185.0,True,True,False,False,False
DK880,Health and Physical Activity,Dundalk Institute of Technology,305.0,340.0,True,False,False,False,False
DK881,Environmental Bioscience,Dundalk Institute of Technology,310.0,380.0,True,False,False,False,False
DK882,Agriculture,Dundalk Institute of Technology,355.0,385.0,True,False,True,False,False
DK890,Multimedia Web Development,Dundalk Institute of Technology,300.0,350.0,True,False,False,False,False
GA181,Accounting,Galway-Mayo Institute of Technology,300.0,345.0,True,False,False,False,False
GA182,Business,Galway-Mayo Institute of Technology,290.0,345.0,True,False,False,False,False
GA183,Business Information Systems,Galway-Mayo Institute of Technology,310.0,345.0,True,False,False,False,False
GA184,Business in Marketing and Sales,Galway-Mayo Institute of Technology,305.0,375.0,True,False,False,False,False
GA185,Business in Finance and Economics,Galway-Mayo Institute of Technology,290.0,320.0,True,False,False,False,False
GA186,Business with Entrepreneurship,Galway-Mayo Institute of Technology,305.0,335.0,True,False,False,False,False
GA281,Film and Documentary,Galway-Mayo Institute of Technology,350.0,375.0,True,False,False,False,False
GA282,Heritage Studies,Galway-Mayo Institute of Technology,245.0,280.0,True,False,False,False,False
GA283,Contemporary Art,Galway-Mayo Institute of Technology,240.0,315.0,True,False,False,False,False
GA380,Hotel and Catering Management,Galway-Mayo Institute of Technology,230.0,310.0,True,False,False,False,False
GA480,Construction Management,Galway-Mayo Institute of Technology,250.0,325.0,True,False,False,False,False
GA482,Construction Economics and Quantity Surveying,Galway-Mayo Institute of Technology,210.0,300.0,True,False,False,False,False
GA483,Architectural Technology,Galway-Mayo Institute of Technology,250.0,300.0,True,False,False,False,False
GA484,Civil Engineering,Galway-Mayo Institute of Technology,245.0,340.0,True,False,False,False,False
GA680,Mechanical Engineering,Galway-Mayo Institute of Technology,300.0,360.0,True,False,False,False,False
GA681,Energy Engineering,Galway-Mayo Institute of Technology,260.0,305.0,True,False,False,False,False
GA780,Applied Freshwater and Marine Biology,Galway-Mayo Institute of Technology,320.0,360.0,True,False,False,False,False
GA781,Applied Biology and Biopharmaceutical Science,Galway-Mayo Institute of Technology,320.0,370.0,True,False,False,False,False
GA782,Chemical and Pharmaceutical Science,Galway-Mayo Institute of Technology,335.0,390.0,True,False,False,False,False
GA783,Physics and Instrumentation,Galway-Mayo Institute of Technology,315.0,350.0,True,False,False,False,False
GA784,Science (Undenominated),Galway-Mayo Institute of Technology,325.0,385.0,True,False,False,False,False
GA785,Medical Science,Galway-Mayo Institute of Technology,435.0,460.0,True,False,False,False,False
GA786,Forensic Science and Analysis,Galway-Mayo Institute of Technology,325.0,370.0,True,False,False,False,False
GA787,Computing in Software Development,Galway-Mayo Institute of Technology,320.0,355.0,True,False,False,False,False
GA880,General Nursing - Mayo Campus,Galway-Mayo Institute of Technology,410.0,420.0,True,False,True,False,False
GA881,Mature Applicants General Nursing - Mayo Campus,Galway-Mayo Institute of Technology,178.0,186.0,True,True,False,False,False
GA882,Psychiatric Nursing - Mayo Campus,Galway-Mayo Institute of Technology,370.0,385.0,True,False,True,False,False
GA883,Mature Applicants Psychiatric Nursing - Mayo Campus,Galway-Mayo Institute of Technology,158.0,176.0,True,True,True,False,False
GA884,Digital Media and Society - Mayo Campus,Galway-Mayo Institute of Technology,220.0,305.0,True,False,False,False,False
GA885,Outdoor Education - Mayo Campus,Galway-Mayo Institute of Technology,235.0,320.0,True,False,False,False,False
GA886,Business - Mayo Campus,Galway-Mayo Institute of Technology,240.0,340.0,True,False,False,False,False
GA980,Education (Design Graphics and Construction) - Letterfrack Campus,Galway-Mayo Institute of Technology,380.0,410.0,True,False,False,False,False
GA981,Furniture Design and Manufacture - Letterfrack Campus,Galway-Mayo Institute of Technology,275.0,355.0,True,False,False,False,False
GA982,Furniture and Wood Technology - Letterfrack Campus,Galway-Mayo Institute of Technology,275.0,360.0,True,False,False,False,False
GY101,Arts - Joint Honours Degree,"National University of Ireland, Galway",300.0,365.0,True,False,False,False,False
GY103,Arts (Public and Social Policy),"National University of Ireland, Galway",345.0,385.0,True,False,False,False,False
GY104,Arts (Psychology),"National University of Ireland, Galway",515.0,545.0,True,False,False,False,False
GY105,Arts (History),"National University of Ireland, Galway",305.0,365.0,True,False,False,False,False
GY106,Na Dána (Cumarsáid),"National University of Ireland, Galway",310.0,385.0,True,False,False,False,False
GY107,Na Dána (Gaeilge agus Léann an Aistriúcháin),"National University of Ireland, Galway",485.0,520.0,True,False,False,False,False
GY109,Arts (Mathematics and Education),"National University of Ireland, Galway",410.0,450.0,True,False,False,False,False
GY110,Arts with Children`s Studies,"National University of Ireland, Galway",420.0,440.0,True,False,False,False,False
GY111,Arts with Creative Writing,"National University of Ireland, Galway",425.0,500.0,True,False,False,False,False
GY112,Arts with Film Studies,"National University of Ireland, Galway",400.0,450.0,True,False,False,False,False
GY113,Arts with Human Rights,"National University of Ireland, Galway",380.0,445.0,True,False,False,False,False
GY114,Arts with Irish Studies,"National University of Ireland, Galway",365.0,415.0,True,False,False,False,False
GY115,Arts with Performing Arts Studies,"National University of Ireland, Galway",345.0,390.0,True,False,False,False,False
GY117,Arts with Latin American Studies,"National University of Ireland, Galway",365.0,375.0,True,False,False,False,False
GY118,"Arts (Drama, Theatre and Performance Studies)","National University of Ireland, Galway",435.0,470.0,True,False,False,False,False
GY119,Arts with Journalism,"National University of Ireland, Galway",420.0,480.0,True,False,False,False,False
GY120,Arts (Youth and Family Studies),"National University of Ireland, Galway",305.0,335.0,True,False,False,False,False
GY201,Commerce,"National University of Ireland, Galway",390.0,415.0,True,False,False,False,False
GY202,Commerce (International) with French,"National University of Ireland, Galway",500.0,520.0,True,False,False,False,False
GY203,Commerce (International) with German,"National University of Ireland, Galway",465.0,490.0,True,False,False,False,False
GY204,Commerce (International) with Spanish,"National University of Ireland, Galway",475.0,485.0,True,False,False,False,False
GY206,Business Information Systems,"National University of Ireland, Galway",430.0,475.0,True,False,False,False,False
GY207,Commerce  (Accounting),"National University of Ireland, Galway",460.0,495.0,True,False,False,False,False
GY208,Commerce (Gaeilge),"National University of Ireland, Galway",430.0,455.0,True,False,False,False,False
GY250,Corporate Law,"National University of Ireland, Galway",390.0,425.0,True,False,False,False,False
GY251,Civil Law,"National University of Ireland, Galway",440.0,480.0,True,False,False,False,False
GY301,Science,"National University of Ireland, Galway",390.0,440.0,True,False,False,False,False
GY303,Biomedical Science,"National University of Ireland, Galway",525.0,540.0,True,False,False,False,False
GY304,Biotechnology,"National University of Ireland, Galway",475.0,495.0,True,False,False,False,False
GY308,Environmental Science,"National University of Ireland, Galway",420.0,435.0,True,False,False,False,False
GY309,Financial Mathematics and Economics,"National University of Ireland, Galway",505.0,540.0,True,False,False,False,False
GY310,Marine Science,"National University of Ireland, Galway",400.0,425.0,True,False,False,False,False
GY313,Health and Safety Systems,"National University of Ireland, Galway",315.0,360.0,True,False,False,False,False
GY314,Earth and Ocean Sciences,"National University of Ireland, Galway",410.0,460.0,True,False,False,False,False
GY318,Biopharmaceutical Chemistry,"National University of Ireland, Galway",500.0,515.0,True,False,False,False,False
